Geneid,p1k_01056,p1k_01057,p1k_01058,p1k_01059,p1k_01060,p1k_01061,p1k_01062,p1k_01063,p1k_01064,p1k_01065,p1k_01066,p1k_01067,p1k_01068,p1k_01069,p1k_01070,p1k_01071,p1k_01072,p1k_01073,p1k_01074,p1k_01075,p1k_01076,p1k_01077,p1k_01078,p1k_01079,p1k_01080,p1k_01081,p1k_01082,p1k_01083,p1k_01084,p1k_01085,p1k_01086,p1k_01087,p1k_01088,p1k_01089,p1k_01090,p1k_01091
b2833,8.557646591753544,8.253969979500967,8.705715616774421,8.426289628186485,10.127579604325192,10.664190312867305,8.874409804536201,9.553192739817757,8.580705332514633,8.914629076831245,9.246498519498628,9.024541259075404,8.56032018558064,8.663287798118246,9.87642813206112,9.902881825708942,10.134100489694841,10.289204571129549,9.574243565456436,9.952333522682105,9.405746800359603,9.928615329891398,10.112808998871277,9.736571424043353,10.848175455655701,9.107171182079203,10.76251910070314,10.33387760666704,10.781885966357581,11.307975187698904,10.880274529018378,10.639549035400032,10.708786259743903,10.73330568086822,9.991174656301023,10.705308437540111
b2834,7.24905883035612,6.971171680829418,7.05102747682566,7.110706357454079,5.092200182924078,5.68314331686535,4.775412581709719,6.2859637112881765,5.673486145269022,6.850196558146337,6.892635625130327,6.959638651190291,6.93395261779093,7.029778869606871,7.617597598161605,7.374630730714282,6.4995979457654425,6.678688230169726,7.090130560184664,7.114733585096947,7.166858678794458,7.116063274929324,7.873057257000343,7.352931566117934,8.416992879952879,7.3537399663652625,8.17569157738043,8.022321869801958,7.500534711764809,7.773796799590597,8.066228539594496,7.989026431209461,8.04750847180098,7.787637911090449,7.6917950619918045,7.836597668465821
b2835,4.294498043764671,4.169878162352289,4.334364568763086,4.187510615662652,2.995292205851762,3.39606252537341,5.554935025028224,4.780915912665602,4.766352737830797,4.717514080226446,4.010171868677289,4.603506743422007,4.1099043447852,4.196629303978899,3.4914573639941087,3.7265909306241687,3.0718779023305833,3.3261645126711934,3.415647095005012,4.050693774033146,3.5880773954577,4.0550634750798285,4.77400048467237,4.120180647065884,4.587417355003207,3.925749765174549,5.078390162411181,4.446277010559668,4.252374966271578,5.157577506000753,4.92543545273275,4.823294674336996,4.996911952076662,4.818387612894996,4.262325156382612,4.356086532792969
b2836,5.787994805420233,5.552152509510801,5.420323396555127,5.531324197155144,4.106601076084828,4.7022617876462585,5.046835262309134,5.070923384283928,4.766441137466383,5.328173777707929,5.14285158480613,5.38640642556293,5.428767744000582,5.487035986128329,4.768798327676064,4.760198645787109,4.490550090625756,4.470389537331937,4.660581909375504,5.1074969407509805,5.122120038944277,5.398161357142193,5.719105763201816,5.4065742865004225,5.0533597874138705,5.071229840143417,5.037938165869047,4.484881682147628,4.694914186492941,5.248690908031212,5.168523186885365,4.913290686784607,5.224892088143222,4.781467798843334,4.767759803808388,5.07330570874995
b2837,5.357471864814834,5.29361246144376,5.442570891200849,5.581587353213003,3.7221212960955112,4.535360336024902,3.2723717204852187,4.121176592306034,3.827544767754142,4.046120004079851,4.864975339811059,3.871484837850158,5.368179690775047,5.344441701785,6.126031129476498,6.010416337772478,5.736188775795011,5.682182666830415,5.452669806593207,5.769496132107597,5.764626107338304,5.714033468044017,5.806512822982065,5.855200418027262,6.06353426325675,5.7035822211369105,6.662980884873671,6.7609549457130385,6.717472345038424,6.5484316900153186,6.610159590357618,6.771406191029143,6.532025366129976,6.598863643377575,5.952189010135855,5.595916174699285
b2838,6.4860163689814385,6.439814398563457,6.424785609933047,6.416817442442344,1.8506035824681084,2.172853096101988,2.8942465876921872,2.7410837946640934,4.3431850702993025,2.9447672350503216,3.7787180248527337,2.987863941268057,6.225788480385688,6.296005898117151,2.3738065636753793,2.5462207999220046,2.237675968475368,2.1013247189807718,2.3248132235020176,2.778487261329761,2.3700046380716815,3.7403596398576293,3.953112505581151,3.2596227953909342,4.528288082778636,6.655362872015796,3.239751553804551,4.087933305062523,4.190755053567395,3.5472571670482007,4.359987396176279,5.044702384680955,4.96558748069585,4.960106444626758,5.845081806036,1.9294381579132234
b2839,3.575628644140156,3.1773902929289175,3.5743506405184315,3.155150029197541,2.3018500602849596,2.0554485535620026,1.9826044141448194,2.160502052190889,2.110570213248662,3.3276942993493464,3.09269296351671,2.6657937929138376,3.2050462964614583,3.6469161004528936,3.3518239990989374,2.779885225952155,3.0243768603916563,2.88432961810964,3.2389502466620814,3.0309200951240403,3.1651473247827875,2.714023466904953,3.6251534962185925,3.0167949186724545,3.853886799954576,3.4348555673640235,3.504811515337441,3.552980274234534,3.6895367761036106,3.558747250451136,3.354132251008076,3.7879273660052006,3.645646311995565,3.78359859880894,3.2747318781428323,2.7858104791848026
b2840,6.337150212223146,5.837523784482698,6.006147976935713,6.109445969638377,4.1510546548005625,3.6204255450718943,3.1658143015458666,3.8891222023257206,5.047260146369747,4.740284192264541,5.45024045271049,4.6126957167975,6.134888185942573,6.083190580079193,6.340717621219337,6.240697434759935,6.097414545438273,6.06963332536408,5.79112746247278,5.759241536882736,5.956689509783844,5.592774762845023,4.934224747586814,5.5665880033603115,7.090299732449017,6.702860136105693,6.323475790760932,6.983170795906774,7.398061357586004,6.701715241784218,7.019711577721439,7.201848333619192,7.042554479035034,7.151324675518618,7.335646678857598,5.180627749967424
b2841,4.043541562826188,4.0961932565571955,4.160082104464661,3.971165667614205,4.2281158153669045,4.3181996990862,4.69879802467025,4.271631194829792,4.769153474499824,4.787667453292423,4.112152005144445,4.5533194456427015,4.193988631959021,4.109959091465308,3.9633677533921357,4.503993881959139,4.03509626006391,4.157290934636522,4.049765639941185,3.970877406920645,4.207337325488168,3.998157001002425,4.811505708915983,4.208295240579031,4.539758918737837,4.313754554364335,5.3479085022037305,5.093053432628117,5.084192535934741,5.162990008528695,5.168614671998933,5.4028600875116215,5.301079823910869,5.39007120461591,5.398826491359727,5.514964136030933
b2842,3.993324625239434,3.571590706343502,3.596075079037346,3.9937630912217976,2.8783905964923866,3.591085235801368,4.012972007929508,3.737786296862279,4.004625131776693,4.041481242494033,4.285478878790704,3.820985596325744,3.7552908230636968,3.68411168361487,3.9289976761421137,3.984025337174852,3.735479948063717,3.654377649165601,4.2935346397615755,3.746979431144221,3.4316526037591686,3.901833879507196,4.725469720901768,3.6919499304553582,3.422882263168983,3.664755892479403,3.2247171871818687,3.175438264364215,3.446762473262338,3.3631252768296895,3.5598292147651582,3.5151794097915827,3.684468508136567,3.392450724796772,4.046683186742489,3.2919895552100575
b2843,3.2784095772055233,2.8279500059212084,3.266946605421979,3.1738996587200576,2.9892848156204472,2.436330136087907,3.194713163846234,2.3463873715076056,3.531379950024653,2.681606034073055,3.5163691054739203,2.6394176428539167,2.742368961813658,3.1365014332154133,2.96539802097945,2.9187752691269946,2.5755038975912075,3.0520450894577262,3.62944729226069,3.522306734984711,3.844932189942407,3.0900045482391025,4.339057593452726,3.8853662330742447,3.034463670688916,2.9613778288216195,2.699466675667779,2.674096051848217,3.534892748472617,3.116728247286999,3.1204797879995696,3.1778481664347122,3.251252767509673,3.3579870389422903,3.1034818718876656,2.513427106358961
b2844,2.9655786088777965,3.2851061390404612,2.5279358718760228,2.2360509516845593,7.239066800643391,7.436564926168002,5.410342345135402,6.308454732864077,6.372786925333016,6.124614643805697,8.288974249911803,6.5443699994237265,2.458237931059852,2.839119878403122,3.3634969916667483,3.5040526294987355,2.8903999758299355,3.1734715848585764,3.7001576652453427,4.101587256509793,4.219940543925556,4.036861891050505,7.372605246742189,4.059128900101463,3.9019964511200214,2.9946616259507417,4.411821194996026,3.0582450847558493,3.0873760253211953,4.228396676319359,4.6901956915024785,4.465338776226899,4.580828271964212,4.407809168827438,4.492652771416241,6.996985985181595
b2845,1.846974970335355,1.9656882529022606,2.810052949336418,2.0428041126861096,0.8376918700405542,1.4230593139585104,0.8422651318245834,2.206069838068849,1.649324451315309,2.301881295988368,2.5395011373676444,1.8247667758437898,2.096685470684851,1.2797119298028283,1.8925151811101364,1.852730146044887,2.177130127710112,1.905236947111084,1.9872001293972619,2.691246580249873,2.2467514084545623,2.9776933761221627,4.118092189992455,1.4354512306730558,3.0408183758729286,2.15856571414958,4.323137703370824,3.594770653291598,4.117814857131243,4.783312503830157,4.994044013032646,4.918889095947376,4.541897554454901,5.3074646777292624,4.974308886904875,4.490121163877109
b2846,4.166596763804516,4.0291688601525015,4.075290259785369,3.784142397405814,3.0065130071831354,2.2431253598715855,1.3451885462432072,2.9546950068483278,2.007118868246972,3.1107712944344015,3.5472359729330365,1.7950183354844733,4.105156625385245,3.9511744282300834,3.1900890354992093,4.005548060207706,3.9846113652143593,3.734669056739025,3.4061578651239572,3.357144881452264,2.6321366742677235,3.4511293648228034,4.521686611474669,1.4093602565161985,3.9799942771099728,2.9227234622619767,4.68581458398759,4.252946780503152,5.026938777866731,5.012144238324796,4.788376188231127,4.478160988586393,3.9563927781112302,4.274462600419763,3.954746349871796,2.4220465028406637
b2847,4.8542691213549025,4.393361162571144,4.2838789621529605,3.9902593360012872,0.30926012267334896,0.44866579555936403,0.8501203392749213,1.4268927204399113,1.6158488547151484,2.1235775438289575,2.9931075685997057,3.1246025242045774,4.548102479656279,4.635249466468393,1.837808715238668,2.486922443184867,2.666535580839733,3.1469354299540266,2.7554072727756105,2.9637254014104424,2.4152573354870452,3.2173918554328047,4.320234259926509,2.724337347843734,2.5080803593532734,3.5977725918354593,3.8731533511064336,4.048281285043259,5.160018049496034,3.945181960351,4.020571558386407,3.8554883413774923,3.264581046947381,3.6834696382437944,2.7372649796506874,2.4276238069802853
b2848,4.306374450701915,3.855910367094413,3.3894837414342076,3.3336696639265395,0.4863831650231177,0.38501057004745,0.7424638146995626,1.7982329392165746,1.7963922665927854,1.5245617921254688,1.7377030316515514,1.1984542611008113,3.4413806818869577,3.884198926631356,0.36496561059565497,0.5151195775522612,1.5204660892066109,2.478143658300453,1.4210094374418873,1.6501331163204878,0.9324811156383251,2.6755388657419124,3.439661052292628,0.0,2.329797039554023,1.9785823200568196,3.01648549747217,2.590329180043123,3.1991776718920146,3.0101489319427848,2.965476487530469,2.590177431397721,1.9831524817433757,2.165377887017106,1.9725994488069098,0.8608923567651382
b4683,1.3660904565224012,0.0,1.6663246924208612,0.0,0.0,0.0,0.0,1.63730306411914,0.0,0.0,2.1638000238613473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8077907672361242,1.6440521899294214,1.8909685373480472,0.0,2.4642034880636645,0.0,1.1000138058293625,0.0,1.772524468397111,1.2786405002211607,2.789836164217448,1.3886665468794084,1.4287844121901663,1.4133646653003769,2.7804480998454286,2.3665840614490974,0.0,0.0
b2849,2.536002273833567,1.6311665166396752,1.1635804669791427,0.4024792728982887,0.540596382004748,0.0,0.46627940438446847,0.0,1.0852797510640364,1.2742676793311194,1.2164462419171655,0.0,1.1955622665184975,1.1229706615245227,0.7248531447021297,0.9804334530935818,2.2672382816250294,1.3360347437082087,1.7560693689356115,0.8546021717255037,2.032230731162996,1.0131413395925506,3.2616790518099497,0.0,2.734094124248825,1.3539647694399972,2.980421367112257,1.8920425348783367,4.065824532485662,3.979150570368095,3.859348285295723,4.044339676235289,3.3117957138651817,3.020423548449168,2.2420220991844273,0.9451327234800917
b2850,1.3588641082973216,1.0300462429069581,0.4429527465466765,0.35586128790915317,0.48047276825353163,0.3801750816483602,1.2183668723036105,2.4688822102077297,1.5609768395851158,2.71161316360156,2.329967399121149,1.186777817159817,0.0,1.3426358775680398,0.3603516612285919,0.5089178250516067,1.306677313587605,0.0,2.47192652917245,1.6360209354122883,1.6955218586161496,1.8702247277114394,4.18415842335779,0.0,2.138387421754339,0.9755179611611114,1.924575137055126,1.2717010651648224,2.4969440704682566,2.604780409776938,3.048410073878231,3.2094503939273453,2.0823115222839665,1.7677518248426158,0.0,0.0
b2851,1.2008341465846224,1.7377605293281448,0.7789197499337485,0.3545787309972251,0.8376918700405542,0.6785662743932979,0.7318080227410996,1.0303698553873366,1.296871379062944,2.4058658187867143,2.325261523462362,0.0,1.3159497203704815,1.0143067916729178,0.6463200358901892,0.0,1.5031711893485673,0.0,2.1023476470860794,1.9257487069201167,0.9198629435643939,1.8659579631096042,3.9888730031263524,1.6465471732399906,3.4565858115700587,0.9726329563166793,2.6257208727764088,1.7432356077417348,2.921016101234253,3.29167159855124,2.8890162145066114,2.4281701886308555,2.0778247838270976,1.2441743719281,0.7805715191503981,1.3798776985441807
b2852,1.4171192841470548,1.9188350908364369,1.2670790995916597,1.0669672797549792,0.5078118050351036,0.0,0.16096787299469778,0.696736856527179,0.9011954920079771,1.5729559073846504,2.1638000238613473,1.3728146442703963,1.1359098901207425,1.6301333282832473,0.7712697052951578,1.2355123476249688,1.7484032596818755,2.1361564326873146,1.6811413367137331,2.20967927761468,1.6189278255207946,1.8156735801387938,3.2486696876918546,1.1819971148282296,3.0703127271978246,1.2058359622460213,3.305129703016388,2.849547024152344,2.9281722848977316,3.433679440062811,3.2720338085597254,2.9726964198305,1.9974311789151131,2.55846528323747,1.8337922523007395,1.4423717953385289
b2853,3.6634286505896547,3.9058993563924753,3.9517565548056655,3.2873134840198075,2.181724952937532,3.9228029786554006,1.9886702281281738,3.261219100021443,1.064229621258058,3.414031272340264,4.039983440537576,2.401612418872671,2.943597784398399,2.9771082306532,2.8774484436178116,3.2505964484094454,4.939043659430455,4.13810299992105,3.4822720470938413,3.383136266049361,1.5867889572918588,2.31080814335688,4.276671974884641,1.376119925428308,5.583426601179035,3.7592036459779488,5.541722704799664,4.82924341141652,5.855146574298938,6.244538835690862,5.887695075791559,5.172800983182204,4.637188743386889,4.879970484715245,2.732086737974036,4.378532242144291
b2854,1.0116810404979095,1.0108922212645899,1.0358254563168194,0.34768749202868054,1.1076614765095194,0.37151152612652627,0.7192008971991586,0.7483172791868611,2.112772569359151,2.380039385528335,0.0,0.6975283139038935,0.7895559117333216,0.9982875248322851,1.0742466479370298,0.8671855436463332,1.6569243986953137,0.33140304286550487,0.0,1.4389985643665828,0.5222717362298473,0.8971768566690713,3.7408163559364684,0.0,1.9805547800536107,1.2128311529545268,1.9703204799907377,1.1031642447706347,1.7576606174884297,2.045211824277295,1.7876453173127884,1.8792824042612477,0.39519964532770163,1.0030057196804725,1.4622010085969965,0.0
b2855,1.4472902575065827,1.4462990769371318,1.1308330357892478,1.1602293998215836,0.5222014404776225,0.0,1.5009908272174541,1.3450221254546848,1.054021184537566,1.6049557392445144,1.5385911523827416,0.7692135777272936,2.2369789878141395,0.646252544176466,0.9556144078032932,1.115707322912709,1.6007415946063497,0.9089319350902803,1.2441698095391136,2.0363172963066356,2.308431960136202,1.56268791259938,4.43341055097074,0.0,4.47765314287032,3.044736071994114,4.038239485475601,4.22430115122213,5.44717127186575,4.81569316101821,4.767681263604435,4.760229727541613,3.504999545216588,4.081213181138052,3.1625523927573216,0.9167450316038371
